TransactionNo,Items,DateTime,Daypart,DayType
180,Lipton Ice Tea,2016-01-11 08:22:28,Morning,Weekday
181,Lipton Ice Tea,2016-01-11 08:45:20,Morning,Weekday
181,Lipton Ice Tea,2016-01-11 08:45:20,Morning,Weekday
182,Baker's Treat Danish Pastry,2016-01-11 09:07:47,Morning,Weekday
182,Baker's Treat Danish Pastry,2016-01-11 09:07:47,Morning,Weekday
182,Ella's Kitchen Pouches,2016-01-11 09:07:47,Morning,Weekday
183,Baker's Treat Danish Pastry,2016-01-11 09:09:26,Morning,Weekday
184,Farm House,2016-01-11 09:26:03,Morning,Weekday
184,Lipton Ice Tea,2016-01-11 09:26:03,Morning,Weekday
185,Lipton Ice Tea,2016-01-11 09:29:25,Morning,Weekday
185,Victorian Sponge,2016-01-11 09:29:25,Morning,Weekday
186,Lipton Ice Tea,2016-01-11 09:43:13,Morning,Weekday
186,Baker's Treat Danish Pastry,2016-01-11 09:43:13,Morning,Weekday
187,Wonder Bread,2016-01-11 10:02:27,Morning,Weekday
188,Starbucks Dark Roast Coffee Beans,2016-01-11 10:04:05,Morning,Weekday
189,Wonder Bread,2016-01-11 10:29:02,Morning,Weekday
189,Starbucks Dark Roast Coffee Beans,2016-01-11 10:29:02,Morning,Weekday
190,Starbucks Dark Roast Coffee Beans,2016-01-11 10:34:53,Morning,Weekday
190,Baker's Treat Danish Pastry,2016-01-11 10:34:53,Morning,Weekday
190,Baker's Treat Danish Pastry,2016-01-11 10:34:53,Morning,Weekday
191,Campbell's Soup,2016-01-11 10:50:50,Morning,Weekday
191,Lipton Ice Tea,2016-01-11 10:50:50,Morning,Weekday
192,Wonder Bread,2016-01-11 10:56:08,Morning,Weekday
193,Starbucks Dark Roast Coffee Beans,2016-01-11 11:00:48,Morning,Weekday
194,Wonder Bread,2016-01-11 11:04:36,Morning,Weekday
194,Wonder Bread,2016-01-11 11:04:36,Morning,Weekday
195,Wonder Bread,2016-01-11 11:06:09,Morning,Weekday
195,Scandinavian,2016-01-11 11:06:09,Morning,Weekday
196,Wonder Bread,2016-01-11 11:08:18,Morning,Weekday
196,Betty Crocker Cake Mix,2016-01-11 11:08:18,Morning,Weekday
196,Chip's Ahoy Chocolate Chip Cookies,2016-01-11 11:08:18,Morning,Weekday
197,Starbucks Dark Roast Coffee Beans,2016-01-11 11:10:11,Morning,Weekday
197,Starbucks Dark Roast Coffee Beans,2016-01-11 11:10:11,Morning,Weekday
197,Lipton Ice Tea,2016-01-11 11:10:11,Morning,Weekday
198,Starbucks Dark Roast Coffee Beans,2016-01-11 11:11:58,Morning,Weekday
198,Chip's Ahoy Chocolate Chip Cookies,2016-01-11 11:11:58,Morning,Weekday
199,Starbucks Dark Roast Coffee Beans,2016-01-11 11:13:20,Morning,Weekday
200,Wonder Bread,2016-01-11 11:16:30,Morning,Weekday
201,Starbucks Dark Roast Coffee Beans,2016-01-11 11:22:36,Morning,Weekday
201,Baker's Treat Danish Pastry,2016-01-11 11:22:36,Morning,Weekday
202,Starbucks Dark Roast Coffee Beans,2016-01-11 11:23:19,Morning,Weekday
202,Starbucks Dark Roast Coffee Beans,2016-01-11 11:23:19,Morning,Weekday
203,Starbucks Dark Roast Coffee Beans,2016-01-11 11:25:53,Morning,Weekday
204,Scandinavian,2016-01-11 11:30:00,Morning,Weekday
204,Wonder Bread,2016-01-11 11:30:00,Morning,Weekday
205,Starbucks Dark Roast Coffee Beans,2016-01-11 11:49:31,Morning,Weekday
205,Starbucks Dark Roast Coffee Beans,2016-01-11 11:49:31,Morning,Weekday
205,Baker's Treat Danish Pastry,2016-01-11 11:49:31,Morning,Weekday
206,Scandinavian,2016-01-11 11:54:17,Morning,Weekday
206,Starbucks Dark Roast Coffee Beans,2016-01-11 11:54:17,Morning,Weekday
206,Baker's Treat Danish Pastry,2016-01-11 11:54:17,Morning,Weekday
207,Hearty & Seasonal Foods,2016-01-11 12:03:37,Afternoon,Weekday
207,Starbucks Dark Roast Coffee Beans,2016-01-11 12:03:37,Afternoon,Weekday
207,Hostess Muffin,2016-01-11 12:03:37,Afternoon,Weekday
208,Wonder Bread,2016-01-11 12:10:09,Afternoon,Weekday
209,Starbucks Dark Roast Coffee Beans,2016-01-11 12:10:38,Afternoon,Weekday
210,Scandinavian,2016-01-11 12:12:26,Afternoon,Weekday
211,Campbell's Soup,2016-01-11 12:15:36,Afternoon,Weekday
211,Starbucks Dark Roast Coffee Beans,2016-01-11 12:15:36,Afternoon,Weekday
212,Starbucks Dark Roast Coffee Beans,2016-01-11 12:20:30,Afternoon,Weekday
212,Chip's Ahoy Chocolate Chip Cookies,2016-01-11 12:20:30,Afternoon,Weekday
212,Tartine,2016-01-11 12:20:30,Afternoon,Weekday
213,Wonder Bread,2016-01-11 12:22:04,Afternoon,Weekday
214,Wonder Bread,2016-01-11 12:26:43,Afternoon,Weekday
214,Lipton Ice Tea,2016-01-11 12:26:43,Afternoon,Weekday
214,Lipton Ice Tea,2016-01-11 12:26:43,Afternoon,Weekday
215,Baker's Treat Danish Pastry,2016-01-11 12:30:30,Afternoon,Weekday
215,Starbucks Dark Roast Coffee Beans,2016-01-11 12:30:30,Afternoon,Weekday
216,Tartine,2016-01-11 12:31:30,Afternoon,Weekday
216,Starbucks Dark Roast Coffee Beans,2016-01-11 12:31:30,Afternoon,Weekday
217,Wonder Bread,2016-01-11 12:33:31,Afternoon,Weekday
217,Chip's Ahoy Chocolate Chip Cookies,2016-01-11 12:33:31,Afternoon,Weekday
218,Subway Sub of the Day Sandwich,2016-01-11 12:37:29,Afternoon,Weekday
219,Tartine,2016-01-11 12:41:16,Afternoon,Weekday
220,Wonder Bread,2016-01-11 12:49:16,Afternoon,Weekday
220,Baker's Treat Danish Pastry,2016-01-11 12:49:16,Afternoon,Weekday
221,Wonder Bread,2016-01-11 12:53:18,Afternoon,Weekday
221,Scandinavian,2016-01-11 12:53:18,Afternoon,Weekday
222,Scandinavian,2016-01-11 13:08:46,Afternoon,Weekday
223,La Patisserie Alfajores,2016-01-11 13:11:34,Afternoon,Weekday
223,Starbucks Dark Roast Coffee Beans,2016-01-11 13:11:34,Afternoon,Weekday
224,Starbucks Dark Roast Coffee Beans,2016-01-11 13:15:08,Afternoon,Weekday
225,Starbucks Dark Roast Coffee Beans,2016-01-11 13:19:00,Afternoon,Weekday
225,Coca-Cola,2016-01-11 13:19:00,Afternoon,Weekday
225,Campbell's Soup,2016-01-11 13:19:00,Afternoon,Weekday
226,Betty Crocker Cake Mix,2016-01-11 13:21:52,Afternoon,Weekday
227,Lipton Ice Tea,2016-01-11 13:31:35,Afternoon,Weekday
227,Subway Sub of the Day Sandwich,2016-01-11 13:31:35,Afternoon,Weekday
227,Campbell's Soup,2016-01-11 13:31:35,Afternoon,Weekday
228,Starbucks Dark Roast Coffee Beans,2016-01-11 13:33:54,Afternoon,Weekday
229,Hearty & Seasonal Foods,2016-01-11 13:37:48,Afternoon,Weekday
229,Wonder Bread,2016-01-11 13:37:48,Afternoon,Weekday
230,La Patisserie Alfajores,2016-01-11 13:41:53,Afternoon,Weekday
231,Betty Crocker Cake Mix,2016-01-11 13:45:21,Afternoon,Weekday
232,Lipton Ice Tea,2016-01-11 14:10:03,Afternoon,Weekday
232,Lipton Ice Tea,2016-01-11 14:10:03,Afternoon,Weekday
232,Wonder Bread,2016-01-11 14:10:03,Afternoon,Weekday
233,Starbucks Dark Roast Coffee Beans,2016-01-11 14:13:26,Afternoon,Weekday
233,Lipton Ice Tea,2016-01-11 14:13:26,Afternoon,Weekday
233,Wonder Bread,2016-01-11 14:13:26,Afternoon,Weekday
233,Campbell's Soup,2016-01-11 14:13:26,Afternoon,Weekday
234,Starbucks Dark Roast Coffee Beans,2016-01-11 14:14:01,Afternoon,Weekday
234,Starbucks Dark Roast Coffee Beans,2016-01-11 14:14:01,Afternoon,Weekday
235,Scandinavian,2016-01-11 14:18:52,Afternoon,Weekday
236,Fudge,2016-01-11 14:22:07,Afternoon,Weekday
237,Starbucks Dark Roast Coffee Beans,2016-01-11 14:25:14,Afternoon,Weekday
237,Subway Sub of the Day Sandwich,2016-01-11 14:25:14,Afternoon,Weekday
238,Lipton Ice Tea,2016-01-11 14:37:16,Afternoon,Weekday
238,Wonder Bread,2016-01-11 14:37:16,Afternoon,Weekday
238,Chip's Ahoy Chocolate Chip Cookies,2016-01-11 14:37:16,Afternoon,Weekday
238,Baker's Treat Danish Pastry,2016-01-11 14:37:16,Afternoon,Weekday
239,Hostess Muffin,2016-01-11 14:37:26,Afternoon,Weekday
240,Scandinavian,2016-01-11 14:42:31,Afternoon,Weekday
241,Smucker's Jam,2016-01-11 14:54:33,Afternoon,Weekday
241,Lipton Ice Tea,2016-01-11 14:54:33,Afternoon,Weekday
242,Tropicana Orange Juice,2016-01-11 15:02:23,Afternoon,Weekday
242,Lipton Ice Tea,2016-01-11 15:02:23,Afternoon,Weekday
242,La Patisserie Alfajores,2016-01-11 15:02:23,Afternoon,Weekday
243,Betty Crocker Cake Mix,2016-01-11 15:18:43,Afternoon,Weekday
243,Hostess Muffin,2016-01-11 15:18:43,Afternoon,Weekday
243,Starbucks Dark Roast Coffee Beans,2016-01-11 15:18:43,Afternoon,Weekday
243,Campbell's Soup,2016-01-11 15:18:43,Afternoon,Weekday
244,Hot chocolate,2016-01-11 15:33:18,Afternoon,Weekday
244,Betty Crocker Cake Mix,2016-01-11 15:33:18,Afternoon,Weekday
244,Starbucks Dark Roast Coffee Beans,2016-01-11 15:33:18,Afternoon,Weekday
245,Betty Crocker Cake Mix,2016-01-11 15:37:30,Afternoon,Weekday
245,Chip's Ahoy Chocolate Chip Cookies,2016-01-11 15:37:30,Afternoon,Weekday
246,Lipton Ice Tea,2016-01-11 15:48:44,Afternoon,Weekday
246,Wonder Bread,2016-01-11 15:48:44,Afternoon,Weekday
247,La Patisserie Alfajores,2016-01-11 16:07:11,Afternoon,Weekday
247,Starbucks Dark Roast Coffee Beans,2016-01-11 16:07:11,Afternoon,Weekday
247,Starbucks Dark Roast Coffee Beans,2016-01-11 16:07:11,Afternoon,Weekday
247,Starbucks Dark Roast Coffee Beans,2016-01-11 16:07:11,Afternoon,Weekday
247,Tropicana Orange Juice,2016-01-11 16:07:11,Afternoon,Weekday
248,Starbucks Dark Roast Coffee Beans,2016-01-11 16:08:22,Afternoon,Weekday
248,Lipton Ice Tea,2016-01-11 16:08:22,Afternoon,Weekday
248,Campbell's Soup,2016-01-11 16:08:22,Afternoon,Weekday
249,Hot chocolate,2016-01-11 16:10:03,Afternoon,Weekday
250,Chip's Ahoy Chocolate Chip Cookies,2016-01-11 16:10:42,Afternoon,Weekday
251,Starbucks Dark Roast Coffee Beans,2016-01-11 16:26:55,Afternoon,Weekday
251,Medialunas Argentinian Croissant,2016-01-11 16:26:55,Afternoon,Weekday
252,Wonder Bread,2016-01-11 16:28:57,Afternoon,Weekday
252,Eggs,2016-01-11 16:28:57,Afternoon,Weekday
253,Scandinavian,2016-01-11 17:46:13,Evening,Weekday
254,Medialunas Argentinian Croissant,2016-01-11 18:43:55,Evening,Weekday
255,Starbucks Dark Roast Coffee Beans,2016-02-11 08:02:20,Morning,Weekday
255,Starbucks Dark Roast Coffee Beans,2016-02-11 08:02:20,Morning,Weekday
255,Baker's Treat Danish Pastry,2016-02-11 08:02:20,Morning,Weekday
256,Starbucks Dark Roast Coffee Beans,2016-02-11 08:05:03,Morning,Weekday
256,Wonder Bread,2016-02-11 08:05:03,Morning,Weekday
257,Wonder Bread,2016-02-11 08:07:05,Morning,Weekday
257,Starbucks Dark Roast Coffee Beans,2016-02-11 08:07:05,Morning,Weekday
257,Baker's Treat Danish Pastry,2016-02-11 08:07:05,Morning,Weekday
258,Starbucks Dark Roast Coffee Beans,2016-02-11 08:08:45,Morning,Weekday
258,Baker's Treat Danish Pastry,2016-02-11 08:08:45,Morning,Weekday
259,Baker's Treat Danish Pastry,2016-02-11 08:11:35,Morning,Weekday
260,Starbucks Dark Roast Coffee Beans,2016-02-11 08:12:03,Morning,Weekday
261,Starbucks Dark Roast Coffee Beans,2016-02-11 08:12:51,Morning,Weekday
262,Starbucks Dark Roast Coffee Beans,2016-02-11 08:29:04,Morning,Weekday
262,Hot chocolate,2016-02-11 08:29:04,Morning,Weekday
262,Baker's Treat Danish Pastry,2016-02-11 08:29:04,Morning,Weekday
263,Coca-Cola,2016-02-11 08:53:32,Morning,Weekday
264,Starbucks Dark Roast Coffee Beans,2016-02-11 09:02:24,Morning,Weekday
264,Smucker's Jam,2016-02-11 09:02:24,Morning,Weekday
265,Lipton Ice Tea,2016-02-11 09:03:13,Morning,Weekday
266,Wonder Bread,2016-02-11 09:05:25,Morning,Weekday
266,Baker's Treat Danish Pastry,2016-02-11 09:05:25,Morning,Weekday
267,Starbucks Dark Roast Coffee Beans,2016-02-11 09:18:53,Morning,Weekday
267,La Patisserie Alfajores,2016-02-11 09:18:53,Morning,Weekday
267,Farm House,2016-02-11 09:18:53,Morning,Weekday
268,Lipton Ice Tea,2016-02-11 09:22:47,Morning,Weekday
268,Baker's Treat Danish Pastry,2016-02-11 09:22:47,Morning,Weekday
269,Wonder Bread,2016-02-11 09:25:31,Morning,Weekday
270,Starbucks Dark Roast Coffee Beans,2016-02-11 09:27:58,Morning,Weekday
270,Smucker's Jam,2016-02-11 09:27:58,Morning,Weekday
271,Starbucks Dark Roast Coffee Beans,2016-02-11 09:33:47,Morning,Weekday
271,Lipton Ice Tea,2016-02-11 09:33:47,Morning,Weekday
271,Starbucks Dark Roast Coffee Beans,2016-02-11 09:33:47,Morning,Weekday
271,Baker's Treat Danish Pastry,2016-02-11 09:33:47,Morning,Weekday
272,Farm House,2016-02-11 09:35:10,Morning,Weekday
274,Starbucks Dark Roast Coffee Beans,2016-02-11 09:52:58,Morning,Weekday
274,Wonder Bread,2016-02-11 09:52:58,Morning,Weekday
274,Baker's Treat Danish Pastry,2016-02-11 09:52:58,Morning,Weekday
275,Farm House,2016-02-11 09:53:28,Morning,Weekday
276,Starbucks Dark Roast Coffee Beans,2016-02-11 09:54:47,Morning,Weekday
276,Starbucks Dark Roast Coffee Beans,2016-02-11 09:54:47,Morning,Weekday
276,Baker's Treat Danish Pastry,2016-02-11 09:54:47,Morning,Weekday
277,Farm House,2016-02-11 10:12:15,Morning,Weekday
278,Starbucks Dark Roast Coffee Beans,2016-02-11 10:13:27,Morning,Weekday
278,Baker's Treat Danish Pastry,2016-02-11 10:13:27,Morning,Weekday
279,Starbucks Dark Roast Coffee Beans,2016-02-11 10:15:48,Morning,Weekday
280,Starbucks Dark Roast Coffee Beans,2016-02-11 10:17:22,Morning,Weekday
280,Baker's Treat Danish Pastry,2016-02-11 10:17:22,Morning,Weekday
281,Wonder Bread,2016-02-11 10:29:56,Morning,Weekday
281,Wonder Bread,2016-02-11 10:29:56,Morning,Weekday
282,Wonder Bread,2016-02-11 10:37:45,Morning,Weekday
282,Starbucks Dark Roast Coffee Beans,2016-02-11 10:37:45,Morning,Weekday
282,Baker's Treat Danish Pastry,2016-02-11 10:37:45,Morning,Weekday
283,Baker's Treat Danish Pastry,2016-02-11 10:44:50,Morning,Weekday
283,Starbucks Dark Roast Coffee Beans,2016-02-11 10:44:50,Morning,Weekday
284,Starbucks Dark Roast Coffee Beans,2016-02-11 10:48:08,Morning,Weekday
284,Farm House,2016-02-11 10:48:08,Morning,Weekday
285,Farm House,2016-02-11 10:52:20,Morning,Weekday
285,Farm House,2016-02-11 10:52:20,Morning,Weekday
285,Baker's Treat Danish Pastry,2016-02-11 10:52:20,Morning,Weekday
286,Wonder Bread,2016-02-11 10:53:48,Morning,Weekday
286,Tropicana Orange Juice,2016-02-11 10:53:48,Morning,Weekday
286,La Patisserie Alfajores,2016-02-11 10:53:48,Morning,Weekday
287,Starbucks Dark Roast Coffee Beans,2016-02-11 10:56:40,Morning,Weekday
287,Baker's Treat Danish Pastry,2016-02-11 10:56:40,Morning,Weekday
288,Wonder Bread,2016-02-11 10:59:16,Morning,Weekday
288,La Patisserie Alfajores,2016-02-11 10:59:16,Morning,Weekday
289,Wonder Bread,2016-02-11 11:00:57,Morning,Weekday
290,Starbucks Dark Roast Coffee Beans,2016-02-11 11:03:49,Morning,Weekday
290,Chip's Ahoy Chocolate Chip Cookies,2016-02-11 11:03:49,Morning,Weekday
291,Starbucks Dark Roast Coffee Beans,2016-02-11 11:04:47,Morning,Weekday
292,Chip's Ahoy Chocolate Chip Cookies,2016-02-11 11:15:13,Morning,Weekday
293,Hearty & Seasonal Foods,2016-02-11 11:29:15,Morning,Weekday
294,Starbucks Dark Roast Coffee Beans,2016-02-11 11:35:36,Morning,Weekday
295,Smucker's Jam,2016-02-11 11:39:45,Morning,Weekday
295,Tartine,2016-02-11 11:39:45,Morning,Weekday
295,Wonder Bread,2016-02-11 11:39:45,Morning,Weekday
296,Farm House,2016-02-11 11:58:42,Morning,Weekday
296,Scandinavian,2016-02-11 11:58:42,Morning,Weekday
297,Hearty & Seasonal Foods,2016-02-11 12:06:51,Afternoon,Weekday
297,Starbucks Dark Roast Coffee Beans,2016-02-11 12:06:51,Afternoon,Weekday
297,Hostess Muffin,2016-02-11 12:06:51,Afternoon,Weekday
297,Scandinavian,2016-02-11 12:06:51,Afternoon,Weekday
298,Tartine,2016-02-11 12:11:56,Afternoon,Weekday
298,Pick and Mix Bowls,2016-02-11 12:11:56,Afternoon,Weekday
298,Starbucks Dark Roast Coffee Beans,2016-02-11 12:11:56,Afternoon,Weekday
298,Coca-Cola,2016-02-11 12:11:56,Afternoon,Weekday
299,Wonder Bread,2016-02-11 12:14:15,Afternoon,Weekday
300,Scandinavian,2016-02-11 12:18:15,Afternoon,Weekday
300,Farm House,2016-02-11 12:18:15,Afternoon,Weekday
300,La Patisserie Alfajores,2016-02-11 12:18:15,Afternoon,Weekday
300,Starbucks Dark Roast Coffee Beans,2016-02-11 12:18:15,Afternoon,Weekday
300,Starbucks Dark Roast Coffee Beans,2016-02-11 12:18:15,Afternoon,Weekday
301,Tropicana Orange Juice,2016-02-11 12:24:06,Afternoon,Weekday
301,Mineral water,2016-02-11 12:24:06,Afternoon,Weekday
301,Campbell's Soup,2016-02-11 12:24:06,Afternoon,Weekday
302,Campbell's Soup,2016-02-11 12:27:31,Afternoon,Weekday
302,Lipton Ice Tea,2016-02-11 12:27:31,Afternoon,Weekday
303,Tropicana Orange Juice,2016-02-11 12:30:42,Afternoon,Weekday
303,Lipton Ice Tea,2016-02-11 12:30:42,Afternoon,Weekday
303,Chip's Ahoy Chocolate Chip Cookies,2016-02-11 12:30:42,Afternoon,Weekday
303,Campbell's Soup,2016-02-11 12:30:42,Afternoon,Weekday
304,Hearty & Seasonal Foods,2016-02-11 12:33:51,Afternoon,Weekday
304,Lipton Ice Tea,2016-02-11 12:33:51,Afternoon,Weekday
305,Fudge,2016-02-11 12:35:41,Afternoon,Weekday
306,Starbucks Dark Roast Coffee Beans,2016-02-11 12:39:02,Afternoon,Weekday
306,Mineral water,2016-02-11 12:39:02,Afternoon,Weekday
306,Tropicana Orange Juice,2016-02-11 12:39:02,Afternoon,Weekday
306,Campbell's Soup,2016-02-11 12:39:02,Afternoon,Weekday
307,Hearty & Seasonal Foods,2016-02-11 12:52:44,Afternoon,Weekday
308,Hearty & Seasonal Foods,2016-02-11 12:54:49,Afternoon,Weekday
308,Smoothies,2016-02-11 12:54:49,Afternoon,Weekday
309,Hearty & Seasonal Foods,2016-02-11 12:56:40,Afternoon,Weekday
309,Lipton Ice Tea,2016-02-11 12:56:40,Afternoon,Weekday
310,Starbucks Dark Roast Coffee Beans,2016-02-11 13:02:57,Afternoon,Weekday
310,Subway Sub of the Day Sandwich,2016-02-11 13:02:57,Afternoon,Weekday
310,Subway Sub of the Day Sandwich,2016-02-11 13:02:57,Afternoon,Weekday
311,Chip's Ahoy Chocolate Chip Cookies,2016-02-11 13:09:40,Afternoon,Weekday
311,Farm House,2016-02-11 13:09:40,Afternoon,Weekday
312,Campbell's Soup,2016-02-11 13:11:57,Afternoon,Weekday
312,Lipton Ice Tea,2016-02-11 13:11:57,Afternoon,Weekday
312,Tropicana Orange Juice,2016-02-11 13:11:57,Afternoon,Weekday
313,Campbell's Soup,2016-02-11 13:12:44,Afternoon,Weekday
314,Starbucks Dark Roast Coffee Beans,2016-02-11 13:16:48,Afternoon,Weekday
316,Wonder Bread,2016-02-11 13:23:56,Afternoon,Weekday
317,Chip's Ahoy Chocolate Chip Cookies,2016-02-11 13:42:15,Afternoon,Weekday
317,Lipton Ice Tea,2016-02-11 13:42:15,Afternoon,Weekday
318,Campbell's Soup,2016-02-11 13:46:42,Afternoon,Weekday
318,Hearty & Seasonal Foods,2016-02-11 13:46:42,Afternoon,Weekday
318,Wonder Bread,2016-02-11 13:46:42,Afternoon,Weekday
319,Starbucks Dark Roast Coffee Beans,2016-02-11 13:50:59,Afternoon,Weekday
320,Starbucks Dark Roast Coffee Beans,2016-02-11 13:58:39,Afternoon,Weekday
321,Starbucks Dark Roast Coffee Beans,2016-02-11 14:00:37,Afternoon,Weekday
321,Lipton Ice Tea,2016-02-11 14:00:37,Afternoon,Weekday
322,Wonder Bread,2016-02-11 14:01:20,Afternoon,Weekday
323,Lipton Ice Tea,2016-02-11 14:05:20,Afternoon,Weekday
324,Starbucks Dark Roast Coffee Beans,2016-02-11 14:11:14,Afternoon,Weekday
324,Lipton Ice Tea,2016-02-11 14:11:14,Afternoon,Weekday
325,Starbucks Dark Roast Coffee Beans,2016-02-11 14:11:50,Afternoon,Weekday
326,Fudge,2016-02-11 14:34:44,Afternoon,Weekday
327,Lipton Ice Tea,2016-02-11 15:03:25,Afternoon,Weekday
328,Campbell's Soup,2016-02-11 15:25:57,Afternoon,Weekday
328,Lipton Ice Tea,2016-02-11 15:25:57,Afternoon,Weekday
329,Tropicana Orange Juice,2016-02-11 15:33:54,Afternoon,Weekday
330,La Patisserie Alfajores,2016-02-11 15:46:22,Afternoon,Weekday
331,Wonder Bread,2016-02-11 15:57:42,Afternoon,Weekday
332,Starbucks Dark Roast Coffee Beans,2016-02-11 16:25:49,Afternoon,Weekday
332,La Patisserie Alfajores,2016-02-11 16:25:49,Afternoon,Weekday
333,Tropicana Orange Juice,2016-02-11 16:54:35,Afternoon,Weekday
333,La Patisserie Alfajores,2016-02-11 16:54:35,Afternoon,Weekday
333,Chip's Ahoy Chocolate Chip Cookies,2016-02-11 16:54:35,Afternoon,Weekday
333,Pick and Mix Bowls,2016-02-11 16:54:35,Afternoon,Weekday
333,Mineral water,2016-02-11 16:54:35,Afternoon,Weekday
334,Starbucks Dark Roast Coffee Beans,2016-02-11 17:01:56,Evening,Weekday
334,La Patisserie Alfajores,2016-02-11 17:01:56,Evening,Weekday
335,Fudge,2016-02-11 17:41:01,Evening,Weekday
336,Mighty Protein,2016-02-11 18:08:40,Evening,Weekday
336,Tropicana Orange Juice,2016-02-11 18:08:40,Evening,Weekday
337,Starbucks Dark Roast Coffee Beans,2016-02-11 18:13:04,Evening,Weekday
337,Mineral water,2016-02-11 18:13:04,Evening,Weekday
337,La Patisserie Alfajores,2016-02-11 18:13:04,Evening,Weekday
338,Mighty Protein,2016-02-11 18:19:43,Evening,Weekday
338,Starbucks Dark Roast Coffee Beans,2016-02-11 18:19:43,Evening,Weekday
339,La Patisserie Alfajores,2016-02-11 18:40:02,Evening,Weekday
340,Starbucks Dark Roast Coffee Beans,2016-03-11 07:46:50,Morning,Weekday
340,Wonder Bread,2016-03-11 07:46:50,Morning,Weekday
341,Medialunas Argentinian Croissant,2016-03-11 07:50:50,Morning,Weekday
341,Medialunas Argentinian Croissant,2016-03-11 07:50:50,Morning,Weekday
342,Medialunas Argentinian Croissant,2016-03-11 08:01:08,Morning,Weekday
342,Wonder Bread,2016-03-11 08:01:08,Morning,Weekday
343,Farm House,2016-03-11 08:07:16,Morning,Weekday
344,Starbucks Dark Roast Coffee Beans,2016-03-11 08:08:26,Morning,Weekday
344,Baker's Treat Danish Pastry,2016-03-11 08:08:26,Morning,Weekday
345,Farm House,2016-03-11 08:09:59,Morning,Weekday
346,Starbucks Dark Roast Coffee Beans,2016-03-11 08:15:21,Morning,Weekday
346,Starbucks Dark Roast Coffee Beans,2016-03-11 08:15:21,Morning,Weekday
346,Baker's Treat Danish Pastry,2016-03-11 08:15:21,Morning,Weekday
346,Baker's Treat Danish Pastry,2016-03-11 08:15:21,Morning,Weekday
346,Starbucks Dark Roast Coffee Beans,2016-03-11 08:15:21,Morning,Weekday
347,Medialunas Argentinian Croissant,2016-03-11 08:40:43,Morning,Weekday
348,Wonder Bread,2016-03-11 08:49:23,Morning,Weekday
348,Lipton Ice Tea,2016-03-11 08:49:23,Morning,Weekday
348,Subway Sub of the Day Sandwich,2016-03-11 08:49:23,Morning,Weekday
349,Wonder Bread,2016-03-11 08:54:40,Morning,Weekday
350,Smucker's Jam,2016-03-11 09:00:24,Morning,Weekday
350,Starbucks Dark Roast Coffee Beans,2016-03-11 09:00:24,Morning,Weekday
350,Farm House,2016-03-11 09:00:24,Morning,Weekday
351,Focaccia,2016-03-11 09:02:32,Morning,Weekday
352,Wonder Bread,2016-03-11 09:06:17,Morning,Weekday
353,Tartine,2016-03-11 09:08:32,Morning,Weekday
353,Baker's Treat Danish Pastry,2016-03-11 09:08:32,Morning,Weekday
353,Wonder Bread,2016-03-11 09:08:32,Morning,Weekday
353,My-5 Fruit Shoot,2016-03-11 09:08:32,Morning,Weekday
354,Farm House,2016-03-11 09:13:37,Morning,Weekday
354,Baker's Treat Danish Pastry,2016-03-11 09:13:37,Morning,Weekday
355,Wonder Bread,2016-03-11 09:19:54,Morning,Weekday
355,Baker's Treat Danish Pastry,2016-03-11 09:19:54,Morning,Weekday
356,Baker's Treat Danish Pastry,2016-03-11 09:24:38,Morning,Weekday
356,Wonder Bread,2016-03-11 09:24:38,Morning,Weekday
